time,region_id,year_id,crop_id,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_id,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,updated_at
2021-09-14,5,2021,1,Grain Filling,1.05,7.15,0.917,1,77.0,2.5,32.1,0.293,2021-09-14 02:00:00
2021-09-15,5,2021,1,Grain Filling,1.01,7.26,0.872,1,76.0,2.54,33.7,0.299,2021-09-15 02:00:00
2021-09-16,5,2021,1,Grain Filling,1.01,7.67,0.906,1,88.0,2.68,33.4,0.319,2021-09-16 02:00:00
2021-09-17,5,2021,1,Grain Filling,1.08,7.81,0.91,1,72.0,2.73,34.5,0.303,2021-09-17 02:00:00
2021-09-18,5,2021,1,Grain Filling,0.98,6.77,0.917,1,74.0,2.37,32.9,0.315,2021-09-18 02:00:00
2021-09-19,5,2021,1,Grain Filling,1.02,6.87,0.917,1,80.0,2.4,31.2,0.268,2021-09-19 02:00:00
2021-09-20,5,2021,1,Grain Filling,0.98,6.88,0.917,1,74.0,2.41,33.5,0.288,2021-09-20 02:00:00
2021-09-21,5,2021,1,Grain Filling,0.96,7.18,0.917,1,81.0,2.51,33.8,0.261,2021-09-21 02:00:00
2021-09-22,5,2021,1,Grain Filling,1.01,7.07,0.917,1,77.0,2.47,33.9,0.254,2021-09-22 02:00:00
2021-09-23,5,2021,1,Grain Filling,0.99,6.78,0.917,1,83.0,2.37,31.8,0.274,2021-09-23 02:00:00
2021-09-24,5,2021,1,Grain Filling,1.02,7.26,0.893,1,78.0,6.45,31.8,0.272,2021-09-24 02:00:00
2021-09-25,5,2021,1,Grain Filling,1.05,7.84,0.917,1,79.0,2.74,33.6,0.278,2021-09-25 02:00:00
2021-09-26,5,2021,1,Grain Filling,1.05,7.37,0.917,1,81.0,2.58,35.7,0.292,2021-09-26 02:00:00
2021-09-27,5,2021,1,Grain Filling,1.02,7.5,0.917,1,80.0,2.62,33.3,0.264,2021-09-27 02:00:00
2021-09-28,5,2021,1,Grain Filling,1.02,6.86,0.914,1,76.0,2.4,32.1,0.263,2021-09-28 02:00:00
2021-09-29,5,2021,1,Grain Filling,1.06,7.55,0.917,1,83.0,2.64,33.6,0.269,2021-09-29 02:00:00
2021-09-30,5,2021,1,Grain Filling,1.06,8.65,0.866,1,80.0,9.44,34.6,0.287,2021-09-30 02:00:00
2021-10-01,5,2021,1,Grain Filling,1.1,8.74,0.91,1,76.0,3.06,33.4,0.293,2021-10-01 02:00:00
2021-10-02,5,2021,1,Grain Filling,1.02,7.56,0.917,1,74.0,2.65,35.1,0.288,2021-10-02 02:00:00
2021-10-03,5,2021,1,Grain Filling,0.99,6.87,0.917,1,76.0,2.4,34.6,0.26,2021-10-03 02:00:00
2021-10-04,5,2021,1,Grain Filling,1.01,8.34,0.917,1,79.0,2.92,33.7,0.286,2021-10-04 02:00:00
2021-10-05,5,2021,1,Grain Filling,1.13,8.56,0.917,1,72.0,3.0,35.8,0.271,2021-10-05 02:00:00
2021-10-06,5,2021,1,Grain Filling,1.04,8.41,0.917,1,83.0,2.94,33.0,0.277,2021-10-06 02:00:00
2021-10-07,5,2021,1,Grain Filling,1.03,7.77,0.917,1,84.0,2.72,31.3,0.297,2021-10-07 02:00:00
2021-10-08,5,2021,1,Grain Filling,1.06,7.92,0.917,1,84.0,2.77,35.2,0.284,2021-10-08 02:00:00
2021-10-09,5,2021,1,Grain Filling,1.03,7.64,0.917,1,76.0,2.67,33.9,0.288,2021-10-09 02:00:00
2021-10-10,5,2021,1,Grain Filling,1.03,7.99,0.917,1,81.0,2.8,33.2,0.292,2021-10-10 02:00:00
2021-10-11,5,2021,1,Grain Filling,1.05,7.26,0.917,1,82.0,2.54,33.2,0.283,2021-10-11 02:00:00
2021-10-12,5,2021,1,Grain Filling,1.01,7.8,0.917,1,73.0,2.73,35.3,0.288,2021-10-12 02:00:00
2021-10-13,5,2021,1,Grain Filling,1.06,7.87,0.881,1,80.0,7.08,32.5,0.297,2021-10-13 02:00:00
2021-10-14,5,2021,1,Grain Filling,1.13,8.86,0.917,1,76.0,3.1,32.2,0.295,2021-10-14 02:00:00
2021-10-15,5,2021,1,Grain Filling,1.03,7.59,0.917,1,88.0,2.66,35.8,0.269,2021-10-15 02:00:00
2021-10-16,5,2021,1,Grain Filling,1.03,7.78,0.886,1,74.0,7.63,29.5,0.313,2021-10-16 02:00:00
2021-10-17,5,2021,1,Grain Filling,1.03,7.34,0.917,1,78.0,2.57,32.3,0.257,2021-10-17 02:00:00
2021-10-18,5,2021,1,Grain Filling,1.03,7.5,0.917,1,74.0,2.62,33.7,0.253,2021-10-18 02:00:00
2021-10-19,5,2021,1,Grain Filling,1.06,8.22,0.917,1,77.0,2.88,32.8,0.256,2021-10-19 02:00:00
2021-10-20,5,2021,1,Maturity,1.1,8.19,0.917,1,76.0,2.87,32.4,0.263,2021-10-20 02:00:00
2021-10-21,5,2021,1,Maturity,1.09,8.29,0.917,1,79.0,2.9,32.0,0.252,2021-10-21 02:00:00
2021-10-22,5,2021,1,Maturity,1.06,7.41,0.836,1,80.0,9.51,33.0,0.245,2021-10-22 02:00:00
2021-10-23,5,2021,1,Maturity,1.07,7.67,0.879,1,77.0,2.68,34.7,0.285,2021-10-23 02:00:00
2021-10-24,5,2021,1,Maturity,1.08,7.9,0.917,1,81.0,2.76,30.4,0.272,2021-10-24 02:00:00
2021-10-25,5,2021,1,Maturity,1.04,7.62,0.853,1,78.0,6.45,32.2,0.288,2021-10-25 02:00:00
2021-10-26,5,2021,1,Maturity,1.06,8.37,0.899,1,82.0,2.93,33.4,0.27,2021-10-26 02:00:00
2021-10-27,5,2021,1,Maturity,1.02,7.91,0.856,1,81.0,8.39,31.9,0.241,2021-10-27 02:00:00
2021-10-28,5,2021,1,Maturity,1.08,8.19,0.9,1,74.0,2.87,33.2,0.259,2021-10-28 02:00:00
2021-10-29,5,2021,1,Maturity,1.06,7.95,0.841,1,75.0,2.78,33.0,0.317,2021-10-29 02:00:00
2021-10-30,5,2021,1,Maturity,1.06,8.2,0.868,1,76.0,2.87,34.7,0.293,2021-10-30 02:00:00
2021-10-31,5,2021,1,Maturity,1.09,7.52,0.894,1,75.0,2.63,33.6,0.252,2021-10-31 02:00:00
2021-11-01,5,2021,1,Maturity,1.09,8.27,0.917,1,88.0,2.89,32.4,0.267,2021-11-01 02:00:00
2021-11-02,5,2021,1,Maturity,1.11,8.69,0.917,1,79.0,3.04,31.5,0.31,2021-11-02 02:00:00
2021-11-03,5,2021,1,Maturity,1.07,8.39,0.917,1,78.0,2.94,33.4,0.261,2021-11-03 02:00:00
2021-11-04,5,2021,1,Maturity,1.09,7.93,0.917,1,80.0,2.78,31.4,0.254,2021-11-04 02:00:00
2021-11-05,5,2021,1,Maturity,1.06,7.88,0.917,1,84.0,2.76,32.9,0.261,2021-11-05 02:00:00
2021-11-06,5,2021,1,Maturity,1.08,7.95,0.917,1,71.0,2.78,34.9,0.274,2021-11-06 02:00:00
2021-11-07,5,2021,1,Maturity,1.04,7.61,0.917,1,81.0,2.66,32.9,0.261,2021-11-07 02:00:00
2021-11-08,5,2021,1,Maturity,1.12,8.21,0.885,1,80.0,2.87,35.0,0.29,2021-11-08 02:00:00
2021-11-09,5,2021,1,Maturity,1.04,7.36,0.902,1,81.0,2.58,31.2,0.267,2021-11-09 02:00:00
2021-11-10,5,2021,1,Maturity,1.07,7.43,0.849,1,84.0,8.27,31.2,0.272,2021-11-10 02:00:00
2021-11-11,5,2021,1,Maturity,1.05,7.78,0.87,1,83.0,2.72,34.6,0.246,2021-11-11 02:00:00
2021-11-12,5,2021,1,Maturity,1.08,7.94,0.807,1,83.0,7.97,34.0,0.29,2021-11-12 02:00:00
2021-11-13,5,2021,1,Maturity,1.09,8.17,0.852,1,83.0,2.86,35.0,0.245,2021-11-13 02:00:00
2021-11-14,5,2021,1,Maturity,1.12,8.09,0.754,1,83.0,8.02,36.6,0.27,2021-11-14 02:00:00
2021-11-15,5,2021,1,Maturity,1.08,8.21,0.779,1,86.0,2.87,34.8,0.261,2021-11-15 02:00:00
2021-11-16,5,2021,1,Maturity,1.07,8.07,0.803,1,86.0,2.82,34.0,0.254,2021-11-16 02:00:00
2021-11-17,5,2021,1,Maturity,1.11,8.36,0.849,1,86.0,2.93,36.5,0.271,2021-11-17 02:00:00
2021-11-18,5,2021,1,Maturity,1.07,7.71,0.815,1,86.0,5.5,34.7,0.264,2021-11-18 02:00:00
2021-11-19,5,2021,1,Maturity,1.09,8.14,0.861,1,75.0,2.85,37.3,0.286,2021-11-19 02:00:00
2021-11-20,5,2021,1,Maturity,1.09,8.2,0.852,1,82.0,2.87,34.0,0.266,2021-11-20 02:00:00
2021-11-21,5,2021,1,Maturity,1.03,7.71,0.892,1,83.0,2.7,32.7,0.263,2021-11-21 02:00:00
2021-11-22,5,2021,1,Maturity,1.11,8.8,0.917,1,82.0,3.08,36.3,0.274,2021-11-22 02:00:00
2021-11-23,5,2021,1,Maturity,1.15,8.71,0.917,1,81.0,3.05,34.7,0.283,2021-11-23 02:00:00
2021-11-24,5,2021,1,Maturity,1.09,7.85,0.77,1,85.0,2.75,32.9,0.271,2021-11-24 02:00:00
2021-11-25,5,2021,1,Maturity,1.12,8.77,0.816,1,86.0,3.07,34.3,0.273,2021-11-25 02:00:00
2021-11-26,5,2021,1,Maturity,1.12,8.29,0.858,1,87.0,2.9,33.5,0.257,2021-11-26 02:00:00
2021-11-27,5,2021,1,Maturity,1.16,8.99,0.904,1,86.0,3.15,33.4,0.239,2021-11-27 02:00:00
2021-11-28,5,2021,1,Maturity,1.09,8.17,0.917,1,86.0,2.86,34.2,0.251,2021-11-28 02:00:00
2021-11-29,5,2021,1,Maturity,1.09,8.42,0.818,1,81.0,12.57,33.3,0.254,2021-11-29 02:00:00
2021-11-30,5,2021,1,Maturity,1.09,8.44,0.792,1,83.0,2.95,34.5,0.25,2021-11-30 02:00:00
2021-12-01,5,2021,1,Maturity,1.11,9.42,0.743,1,80.0,9.96,36.8,0.231,2021-12-01 02:00:00
2021-12-02,5,2021,1,Maturity,1.08,8.37,0.789,1,86.0,2.93,34.2,0.261,2021-12-02 02:00:00
2021-12-03,5,2021,1,Maturity,1.13,8.81,0.831,1,85.0,3.08,33.4,0.244,2021-12-03 02:00:00
2021-12-04,5,2021,1,Maturity,1.1,8.39,0.876,1,84.0,2.94,33.1,0.249,2021-12-04 02:00:00
2021-12-05,5,2021,1,Maturity,1.1,9.03,0.917,1,86.0,3.16,33.9,0.248,2021-12-05 02:00:00
2021-12-06,5,2021,1,Maturity,1.11,8.37,0.917,1,86.0,2.93,34.5,0.208,2021-12-06 02:00:00
2021-12-07,5,2021,1,Maturity,1.17,8.57,0.885,1,82.0,5.65,33.9,0.271,2021-12-07 02:00:00
2021-12-08,5,2021,1,Maturity,1.14,8.72,0.914,1,83.0,3.05,33.7,0.249,2021-12-08 02:00:00
2021-12-09,5,2021,1,Maturity,1.1,8.25,0.889,1,83.0,2.89,34.9,0.253,2021-12-09 02:00:00
2021-12-10,5,2021,1,Maturity,1.13,8.81,0.917,1,84.0,3.08,32.4,0.246,2021-12-10 02:00:00
2021-12-11,5,2021,1,Maturity,1.13,8.45,0.917,1,87.0,2.96,34.1,0.246,2021-12-11 02:00:00
2021-12-12,5,2021,1,Maturity,1.2,9.37,0.917,1,80.0,3.28,33.5,0.223,2021-12-12 02:00:00
2021-12-13,5,2021,1,Maturity,1.18,8.9,0.917,1,76.0,3.12,33.0,0.222,2021-12-13 02:00:00
2021-12-14,5,2021,1,Maturity,1.13,8.44,0.917,1,81.0,2.95,35.0,0.216,2021-12-14 02:00:00
2021-12-15,5,2021,1,Maturity,1.2,8.88,0.917,1,83.0,3.11,33.5,0.264,2021-12-15 02:00:00
2021-12-16,5,2021,1,Maturity,1.15,9.0,0.86,1,87.0,5.25,35.2,0.222,2021-12-16 02:00:00
2021-12-17,5,2021,1,Maturity,1.13,8.53,0.904,1,81.0,2.99,33.1,0.237,2021-12-17 02:00:00
2021-12-18,5,2021,1,Maturity,1.13,8.24,0.917,1,78.0,2.88,35.4,0.23,2021-12-18 02:00:00
2021-12-19,5,2021,1,Maturity,1.12,8.83,0.917,1,82.0,3.09,34.3,0.242,2021-12-19 02:00:00
2021-12-20,5,2021,1,Maturity,1.13,8.81,0.917,1,79.0,3.08,33.7,0.271,2021-12-20 02:00:00
2021-12-21,5,2021,1,Maturity,1.14,8.74,0.917,1,80.0,3.06,33.9,0.255,2021-12-21 02:00:00
2021-12-22,5,2021,1,Maturity,1.09,8.09,0.917,1,85.0,2.83,33.1,0.224,2021-12-22 02:00:00
2021-12-23,5,2021,1,Maturity,1.1,8.39,0.917,1,93.0,2.94,35.9,0.233,2021-12-23 02:00:00
2021-12-24,5,2021,1,Maturity,1.1,8.75,0.917,1,82.0,3.06,33.7,0.23,2021-12-24 02:00:00
2021-12-25,5,2021,1,Maturity,1.09,8.57,0.917,1,90.0,3.0,35.8,0.234,2021-12-25 02:00:00
2021-12-26,5,2021,1,Maturity,1.15,9.16,0.917,1,86.0,3.21,34.6,0.261,2021-12-26 02:00:00
2021-12-27,5,2021,1,Maturity,1.18,8.68,0.917,1,77.0,3.04,33.6,0.217,2021-12-27 02:00:00
2021-12-28,5,2021,1,Maturity,1.14,8.64,0.917,1,87.0,3.02,32.2,0.221,2021-12-28 02:00:00
2021-12-29,5,2021,1,Maturity,1.15,9.33,0.811,1,81.0,12.54,32.4,0.228,2021-12-29 02:00:00
2021-12-30,5,2021,1,Maturity,1.13,9.27,0.857,1,82.0,3.24,35.0,0.225,2021-12-30 02:00:00
2021-12-31,5,2021,1,Maturity,1.16,8.73,0.801,1,84.0,8.59,31.0,0.243,2021-12-31 02:00:00
2022-01-01,5,2022,1,Germination,0.67,4.32,0.433,1,59.0,1.51,31.2,0.455,2022-01-01 02:00:00
2022-01-02,5,2022,1,Germination,0.65,4.13,0.468,1,64.0,1.45,31.3,0.416,2022-01-02 02:00:00
2022-01-03,5,2022,1,Germination,0.59,3.96,0.507,1,65.0,1.39,31.6,0.471,2022-01-03 02:00:00
2022-01-04,5,2022,1,Germination,0.63,3.89,0.508,1,55.0,1.36,27.3,0.47,2022-01-04 02:00:00
2022-01-05,5,2022,1,Germination,0.64,4.25,0.544,1,58.0,1.49,31.3,0.463,2022-01-05 02:00:00
2022-01-06,5,2022,1,Germination,0.7,4.82,0.567,1,67.0,1.69,30.9,0.423,2022-01-06 02:00:00
2022-01-07,5,2022,1,Germination,0.7,4.11,0.595,1,65.0,1.44,27.5,0.431,2022-01-07 02:00:00
2022-01-08,5,2022,1,Germination,0.68,4.06,0.614,1,66.0,1.42,30.5,0.437,2022-01-08 02:00:00
2022-01-09,5,2022,1,Germination,0.67,4.27,0.564,1,61.0,6.81,28.7,0.461,2022-01-09 02:00:00
2022-01-10,5,2022,1,Germination,0.63,3.95,0.594,1,66.0,1.38,31.5,0.431,2022-01-10 02:00:00
2022-01-11,5,2022,1,Germination,0.66,3.87,0.615,1,61.0,1.35,28.0,0.429,2022-01-11 02:00:00
2022-01-12,5,2022,1,Germination,0.64,3.76,0.548,1,56.0,7.58,29.8,0.448,2022-01-12 02:00:00
2022-01-13,5,2022,1,Germination,0.68,3.83,0.536,1,69.0,1.34,29.1,0.446,2022-01-13 02:00:00
2022-01-14,5,2022,1,Germination,0.65,4.11,0.548,1,58.0,1.44,29.3,0.414,2022-01-14 02:00:00
2022-01-15,5,2022,1,Germination,0.62,3.86,0.571,1,58.0,1.35,30.8,0.433,2022-01-15 02:00:00
2022-01-16,5,2022,1,Germination,0.68,4.24,0.537,1,66.0,1.48,30.4,0.42,2022-01-16 02:00:00
2022-01-17,5,2022,1,Germination,0.68,4.4,0.571,1,60.0,1.54,30.5,0.421,2022-01-17 02:00:00
2022-01-18,5,2022,1,Germination,0.7,4.3,0.605,1,66.0,1.5,29.0,0.401,2022-01-18 02:00:00
2022-01-19,5,2022,1,Germination,0.71,4.52,0.607,1,67.0,1.58,29.9,0.449,2022-01-19 02:00:00
2022-01-20,5,2022,1,Germination,0.69,4.43,0.503,1,59.0,10.65,28.1,0.424,2022-01-20 02:00:00
2022-01-21,5,2022,1,Germination,0.71,4.26,0.501,1,63.0,1.49,29.1,0.418,2022-01-21 02:00:00
2022-01-22,5,2022,1,Germination,0.65,4.15,0.519,1,61.0,1.45,30.7,0.442,2022-01-22 02:00:00
2022-01-23,5,2022,1,Germination,0.71,4.97,0.539,1,62.0,1.74,29.4,0.432,2022-01-23 02:00:00
2022-01-24,5,2022,1,Germination,0.67,3.97,0.566,1,51.0,1.39,28.1,0.438,2022-01-24 02:00:00
2022-01-25,5,2022,1,Germination,0.66,3.84,0.53,1,52.0,1.34,28.4,0.423,2022-01-25 02:00:00
2022-01-26,5,2022,1,Germination,0.66,4.34,0.458,1,67.0,3.97,29.3,0.435,2022-01-26 02:00:00
2022-01-27,5,2022,1,Germination,0.67,4.39,0.439,1,67.0,1.54,30.5,0.421,2022-01-27 02:00:00
2022-01-28,5,2022,1,Germination,0.68,4.14,0.426,1,63.0,1.45,29.3,0.421,2022-01-28 02:00:00
2022-01-29,5,2022,1,Germination,0.68,4.44,0.439,1,58.0,1.55,31.3,0.409,2022-01-29 02:00:00
2022-01-30,5,2022,1,Germination,0.63,4.15,0.465,1,63.0,1.45,29.6,0.423,2022-01-30 02:00:00
2022-01-31,5,2022,1,Germination,0.67,4.11,0.495,1,60.0,1.44,32.1,0.419,2022-01-31 02:00:00
2022-02-01,5,2022,1,Germination,0.73,4.88,0.531,1,63.0,1.71,31.9,0.456,2022-02-01 02:00:00
2022-02-02,5,2022,1,Germination,0.7,3.99,0.554,1,66.0,1.4,30.6,0.407,2022-02-02 02:00:00
2022-02-03,5,2022,1,Germination,0.64,4.25,0.574,1,59.0,1.49,31.0,0.427,2022-02-03 02:00:00
2022-02-04,5,2022,1,Germination,0.7,4.06,0.609,1,70.0,1.42,30.6,0.436,2022-02-04 02:00:00
2022-02-05,5,2022,1,Germination,0.72,4.82,0.647,1,62.0,1.69,29.4,0.44,2022-02-05 02:00:00
2022-02-06,5,2022,1,Germination,0.75,4.58,0.669,1,59.0,1.6,29.9,0.438,2022-02-06 02:00:00
2022-02-07,5,2022,1,Germination,0.7,4.53,0.7,1,69.0,1.59,29.8,0.449,2022-02-07 02:00:00
2022-02-08,5,2022,1,Germination,0.66,4.39,0.731,1,65.0,1.54,29.4,0.425,2022-02-08 02:00:00
2022-02-09,5,2022,1,Germination,0.71,4.62,0.747,1,62.0,1.62,29.7,0.398,2022-02-09 02:00:00
2022-02-10,5,2022,1,Germination,0.7,4.4,0.784,1,62.0,1.54,29.3,0.444,2022-02-10 02:00:00
2022-02-11,5,2022,1,Germination,0.73,4.5,0.82,1,63.0,1.58,31.2,0.422,2022-02-11 02:00:00
2022-02-12,5,2022,1,Germination,0.69,4.03,0.852,1,69.0,1.41,29.9,0.4,2022-02-12 02:00:00
2022-02-13,5,2022,1,Germination,0.72,4.31,0.824,1,57.0,1.51,31.8,0.403,2022-02-13 02:00:00
2022-02-14,5,2022,1,Germination,0.71,4.49,0.809,1,63.0,1.57,30.9,0.431,2022-02-14 02:00:00
2022-02-15,5,2022,1,Germination,0.73,4.54,0.846,1,66.0,1.59,30.5,0.377,2022-02-15 02:00:00
2022-02-16,5,2022,1,Germination,0.71,4.58,0.884,1,67.0,1.6,31.5,0.401,2022-02-16 02:00:00
2022-02-17,5,2022,1,Germination,0.71,4.53,0.888,1,62.0,1.59,30.1,0.402,2022-02-17 02:00:00
2022-02-18,5,2022,1,Germination,0.69,4.27,0.915,1,60.0,1.49,31.0,0.421,2022-02-18 02:00:00
2022-02-19,5,2022,1,Germination,0.72,4.42,0.917,1,63.0,1.55,31.9,0.424,2022-02-19 02:00:00
2022-02-20,5,2022,1,Germination,0.72,4.62,0.917,1,67.0,1.62,28.9,0.447,2022-02-20 02:00:00
2022-02-21,5,2022,1,Germination,0.69,4.37,0.917,1,60.0,1.53,29.8,0.451,2022-02-21 02:00:00
2022-02-22,5,2022,1,Germination,0.75,4.67,0.917,1,62.0,1.63,31.3,0.386,2022-02-22 02:00:00
2022-02-23,5,2022,1,Germination,0.74,5.12,0.917,1,67.0,1.79,28.1,0.393,2022-02-23 02:00:00
2022-02-24,5,2022,1,Germination,0.7,4.63,0.917,1,61.0,1.62,31.3,0.435,2022-02-24 02:00:00
2022-02-25,5,2022,1,Germination,0.69,5.36,0.917,1,68.0,1.88,31.2,0.415,2022-02-25 02:00:00
2022-02-26,5,2022,1,Germination,0.74,4.65,0.879,1,62.0,1.63,27.6,0.408,2022-02-26 02:00:00
2022-02-27,5,2022,1,Germination,0.68,4.21,0.914,1,65.0,1.47,31.5,0.424,2022-02-27 02:00:00
2022-02-28,5,2022,1,Germination,0.77,4.87,0.917,1,64.0,1.7,31.2,0.414,2022-02-28 02:00:00
2022-03-01,5,2022,1,Germination,0.73,4.8,0.881,1,65.0,6.02,29.7,0.437,2022-03-01 02:00:00
2022-03-02,5,2022,1,Germination,0.8,5.24,0.721,1,64.0,9.57,30.5,0.394,2022-03-02 02:00:00
2022-03-03,5,2022,1,Germination,0.71,4.34,0.718,1,68.0,1.52,31.4,0.412,2022-03-03 02:00:00
2022-03-04,5,2022,1,Germination,0.7,4.9,0.758,1,74.0,1.72,28.5,0.416,2022-03-04 02:00:00
2022-03-05,5,2022,1,Germination,0.74,4.77,0.66,1,59.0,1.67,31.3,0.408,2022-03-05 02:00:00
2022-03-06,5,2022,1,Germination,0.72,4.23,0.696,1,63.0,1.48,31.7,0.377,2022-03-06 02:00:00
2022-03-07,5,2022,1,Germination,0.7,4.15,0.72,1,64.0,1.45,30.9,0.4,2022-03-07 02:00:00
2022-03-08,5,2022,1,Germination,0.74,4.75,0.759,1,78.0,1.66,33.4,0.39,2022-03-08 02:00:00
2022-03-09,5,2022,1,Germination,0.77,5.08,0.694,1,64.0,1.78,30.1,0.396,2022-03-09 02:00:00
2022-03-10,5,2022,1,Germination,0.78,5.22,0.694,1,71.0,1.83,30.4,0.423,2022-03-10 02:00:00
2022-03-11,5,2022,1,Germination,0.75,4.71,0.727,1,67.0,1.65,29.6,0.422,2022-03-11 02:00:00
2022-03-12,5,2022,1,Germination,0.73,4.69,0.76,1,68.0,1.64,30.5,0.374,2022-03-12 02:00:00
2022-03-13,5,2022,1,Germination,0.78,5.26,0.785,1,66.0,1.84,30.5,0.411,2022-03-13 02:00:00
2022-03-14,5,2022,1,Germination,0.74,4.79,0.811,1,63.0,1.68,30.4,0.414,2022-03-14 02:00:00
2022-03-15,5,2022,1,Vegetative,0.75,4.81,0.849,1,63.0,1.68,28.9,0.428,2022-03-15 02:00:00
2022-03-16,5,2022,1,Vegetative,0.78,4.89,0.867,1,67.0,1.71,28.7,0.391,2022-03-16 02:00:00
2022-03-17,5,2022,1,Vegetative,0.81,4.77,0.769,1,72.0,1.67,30.6,0.422,2022-03-17 02:00:00
2022-03-18,5,2022,1,Vegetative,0.77,4.86,0.805,1,61.0,1.7,28.7,0.41,2022-03-18 02:00:00
2022-03-19,5,2022,1,Vegetative,0.81,4.95,0.84,1,69.0,1.73,29.9,0.428,2022-03-19 02:00:00
2022-03-20,5,2022,1,Vegetative,0.8,4.87,0.823,1,68.0,1.7,30.0,0.395,2022-03-20 02:00:00
2022-03-21,5,2022,1,Vegetative,0.75,4.7,0.836,1,65.0,1.64,30.8,0.399,2022-03-21 02:00:00
2022-03-22,5,2022,1,Vegetative,0.71,4.28,0.863,1,68.0,1.5,29.8,0.406,2022-03-22 02:00:00
2022-03-23,5,2022,1,Vegetative,0.76,4.77,0.899,1,67.0,1.67,31.8,0.381,2022-03-23 02:00:00
2022-03-24,5,2022,1,Vegetative,0.77,4.89,0.864,1,69.0,1.71,28.1,0.402,2022-03-24 02:00:00
2022-03-25,5,2022,1,Vegetative,0.71,4.88,0.904,1,66.0,1.71,29.9,0.426,2022-03-25 02:00:00
2022-03-26,5,2022,1,Vegetative,0.71,4.47,0.917,1,70.0,1.56,29.9,0.381,2022-03-26 02:00:00
2022-03-27,5,2022,1,Vegetative,0.75,4.96,0.917,1,64.0,1.74,31.9,0.379,2022-03-27 02:00:00
2022-03-28,5,2022,1,Vegetative,0.78,5.19,0.908,1,68.0,1.82,28.8,0.395,2022-03-28 02:00:00
2022-03-29,5,2022,1,Vegetative,0.8,4.8,0.781,1,70.0,11.35,30.8,0.406,2022-03-29 02:00:00
2022-03-30,5,2022,1,Vegetative,0.8,5.43,0.782,1,71.0,1.9,31.6,0.428,2022-03-30 02:00:00
2022-03-31,5,2022,1,Vegetative,0.78,5.12,0.8,1,71.0,1.79,31.2,0.412,2022-03-31 02:00:00
2022-04-01,5,2022,1,Vegetative,0.78,5.42,0.84,1,74.0,1.9,30.2,0.415,2022-04-01 02:00:00
2022-04-02,5,2022,1,Vegetative,0.8,5.38,0.872,1,62.0,1.88,31.8,0.401,2022-04-02 02:00:00
2022-04-03,5,2022,1,Vegetative,0.76,5.17,0.886,1,66.0,1.81,28.2,0.404,2022-04-03 02:00:00
2022-04-04,5,2022,1,Vegetative,0.76,4.92,0.797,1,73.0,10.23,30.9,0.36,2022-04-04 02:00:00
2022-04-05,5,2022,1,Vegetative,0.76,4.98,0.821,1,70.0,1.74,29.9,0.385,2022-04-05 02:00:00
2022-04-06,5,2022,1,Vegetative,0.82,5.56,0.85,1,69.0,1.95,28.0,0.392,2022-04-06 02:00:00
2022-04-07,5,2022,1,Vegetative,0.82,5.48,0.775,1,70.0,9.39,32.2,0.385,2022-04-07 02:00:00
2022-04-08,5,2022,1,Vegetative,0.78,5.26,0.809,1,68.0,1.84,32.9,0.387,2022-04-08 02:00:00
2022-04-09,5,2022,1,Vegetative,0.76,5.13,0.848,1,68.0,1.8,30.3,0.379,2022-04-09 02:00:00
2022-04-10,5,2022,1,Vegetative,0.77,4.97,0.83,1,64.0,1.74,28.8,0.398,2022-04-10 02:00:00
2022-04-11,5,2022,1,Vegetative,0.81,5.35,0.853,1,73.0,1.87,28.7,0.4,2022-04-11 02:00:00
2022-04-12,5,2022,1,Vegetative,0.78,4.8,0.796,1,68.0,6.28,33.6,0.373,2022-04-12 02:00:00
2022-04-13,5,2022,1,Vegetative,0.78,5.11,0.789,1,70.0,1.79,31.6,0.378,2022-04-13 02:00:00
2022-04-14,5,2022,1,Vegetative,0.82,5.71,0.796,1,65.0,2.0,30.8,0.39,2022-04-14 02:00:00
2022-04-15,5,2022,1,Vegetative,0.86,5.67,0.759,1,71.0,5.28,32.7,0.366,2022-04-15 02:00:00
2022-04-16,5,2022,1,Vegetative,0.76,4.89,0.797,1,65.0,1.71,30.7,0.405,2022-04-16 02:00:00
2022-04-17,5,2022,1,Vegetative,0.82,5.02,0.818,1,71.0,1.76,29.5,0.383,2022-04-17 02:00:00
2022-04-18,5,2022,1,Vegetative,0.8,5.21,0.853,1,67.0,1.82,30.7,0.388,2022-04-18 02:00:00
2022-04-19,5,2022,1,Vegetative,0.88,5.78,0.87,1,62.0,2.02,30.8,0.418,2022-04-19 02:00:00
2022-04-20,5,2022,1,Vegetative,0.85,5.24,0.883,1,74.0,1.83,31.0,0.399,2022-04-20 02:00:00
2022-04-21,5,2022,1,Vegetative,0.82,5.23,0.917,1,68.0,1.83,30.9,0.366,2022-04-21 02:00:00
2022-04-22,5,2022,1,Vegetative,0.81,5.18,0.87,1,69.0,5.93,31.0,0.388,2022-04-22 02:00:00
2022-04-23,5,2022,1,Vegetative,0.77,5.03,0.903,1,73.0,1.76,29.7,0.358,2022-04-23 02:00:00
2022-04-24,5,2022,1,Vegetative,0.84,5.51,0.842,1,68.0,1.93,31.3,0.404,2022-04-24 02:00:00
