time,region_id,year_id,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,updated_at
2022-09-02,4,2022,10.4,26.2,SE,1.8,0.0,6.9,Low,23.7,62.0,2022-09-02 02:00:00
2022-09-03,4,2022,10.9,16.3,E,0.0,-100.0,7.0,Low,22.7,63.0,2022-09-03 02:00:00
2022-09-04,4,2022,11.2,26.1,SE,5.0,0.0,6.9,Low,24.4,66.0,2022-09-04 02:00:00
2022-09-05,4,2022,11.6,29.4,SW,0.0,-100.0,6.9,Low,25.1,65.0,2022-09-05 02:00:00
2022-09-06,4,2022,10.3,22.7,N,1.9,0.0,6.9,Low,24.5,68.0,2022-09-06 02:00:00
2022-09-07,4,2022,7.8,24.4,N,0.2,-92.0,7.0,Low,25.4,67.0,2022-09-07 02:00:00
2022-09-08,4,2022,11.2,27.6,SW,2.7,1572.0,6.9,Low,23.6,63.0,2022-09-08 02:00:00
2022-09-09,4,2022,11.1,22.0,SW,0.1,-97.0,6.8,Low,24.7,62.0,2022-09-09 02:00:00
2022-09-10,4,2022,10.0,25.7,SE,0.8,833.0,6.8,Low,24.7,60.0,2022-09-10 02:00:00
2022-09-11,4,2022,11.1,20.8,SE,0.0,-100.0,6.9,Low,23.8,60.0,2022-09-11 02:00:00
2022-09-12,4,2022,10.6,23.1,W,7.8,0.0,6.8,Low,25.8,61.0,2022-09-12 02:00:00
2022-09-13,4,2022,10.8,22.0,NE,1.4,-82.0,7.0,Low,24.4,61.0,2022-09-13 02:00:00
2022-09-14,4,2022,9.9,23.5,N,3.6,161.0,6.8,Low,23.6,62.0,2022-09-14 02:00:00
2022-09-15,4,2022,12.3,23.9,NW,4.1,15.0,7.0,Medium,23.9,66.0,2022-09-15 02:00:00
2022-09-16,4,2022,12.0,24.7,N,0.7,-82.0,6.8,Low,25.0,63.0,2022-09-16 02:00:00
2022-09-17,4,2022,9.8,22.3,S,1.3,73.0,6.9,Low,24.2,59.0,2022-09-17 02:00:00
2022-09-18,4,2022,9.3,22.3,W,0.6,-52.0,6.9,Low,24.4,66.0,2022-09-18 02:00:00
2022-09-19,4,2022,12.7,18.1,SE,5.5,828.0,6.9,Low,26.2,63.0,2022-09-19 02:00:00
2022-09-20,4,2022,11.4,19.9,NW,4.5,-18.0,7.0,Low,24.4,62.0,2022-09-20 02:00:00
2022-09-21,4,2022,12.0,19.6,N,0.4,-92.0,6.9,Low,24.6,62.0,2022-09-21 02:00:00
2022-09-22,4,2022,12.2,17.7,E,2.8,632.0,6.7,Low,23.0,67.0,2022-09-22 02:00:00
2022-09-23,4,2022,11.6,29.4,NE,4.5,61.0,6.9,Low,26.2,61.0,2022-09-23 02:00:00
2022-09-24,4,2022,7.6,18.0,SW,0.4,-91.0,7.0,Low,25.2,61.0,2022-09-24 02:00:00
2022-09-25,4,2022,11.7,29.1,N,9.7,2259.0,6.6,Medium,25.0,63.0,2022-09-25 02:00:00
2022-09-26,4,2022,11.5,26.6,SE,1.0,-90.0,7.1,Low,24.4,64.0,2022-09-26 02:00:00
2022-09-27,4,2022,11.6,27.0,W,0.0,-100.0,6.9,Low,25.0,59.0,2022-09-27 02:00:00
2022-09-28,4,2022,10.9,25.2,E,5.0,0.0,7.1,Low,25.2,64.0,2022-09-28 02:00:00
2022-09-29,4,2022,11.0,22.0,N,3.3,-33.0,6.9,Low,23.6,66.0,2022-09-29 02:00:00
2022-09-30,4,2022,11.8,23.9,W,0.0,-100.0,7.0,Low,25.3,60.0,2022-09-30 02:00:00
2022-10-01,4,2022,11.1,25.6,SW,0.2,0.0,7.0,Low,24.0,68.0,2022-10-01 02:00:00
2022-10-02,4,2022,14.8,30.6,S,0.8,406.0,6.9,Low,24.7,60.0,2022-10-02 02:00:00
2022-10-03,4,2022,11.3,22.1,SE,0.0,-100.0,6.9,Low,24.0,65.0,2022-10-03 02:00:00
2022-10-04,4,2022,9.8,26.4,W,28.3,0.0,7.0,Med-High,24.0,61.0,2022-10-04 02:00:00
2022-10-05,4,2022,11.9,18.0,E,0.7,-97.0,7.1,Medium,25.2,62.0,2022-10-05 02:00:00
2022-10-06,4,2022,12.3,29.2,NW,0.0,-100.0,6.9,Medium,23.8,62.0,2022-10-06 02:00:00
2022-10-07,4,2022,12.8,17.9,NW,0.0,0.0,6.8,Medium,26.2,63.0,2022-10-07 02:00:00
2022-10-08,4,2022,13.2,27.9,S,4.7,0.0,6.9,Medium,24.5,63.0,2022-10-08 02:00:00
2022-10-09,4,2022,12.5,26.4,NW,0.0,-100.0,6.8,Medium,25.4,61.0,2022-10-09 02:00:00
2022-10-10,4,2022,11.6,29.2,NW,3.6,0.0,6.7,Medium,24.2,62.0,2022-10-10 02:00:00
2022-10-11,4,2022,10.0,24.1,W,6.3,75.0,6.9,Med-High,24.6,67.0,2022-10-11 02:00:00
2022-10-12,4,2022,8.6,17.9,SE,3.3,-47.0,7.0,Med-High,25.0,67.0,2022-10-12 02:00:00
2022-10-13,4,2022,12.0,21.0,SE,1.4,-59.0,7.0,Med-High,26.1,63.0,2022-10-13 02:00:00
2022-10-14,4,2022,13.2,30.8,NE,0.0,-100.0,6.8,Medium,23.9,64.0,2022-10-14 02:00:00
2022-10-15,4,2022,9.0,26.5,S,0.0,0.0,6.8,Medium,24.8,62.0,2022-10-15 02:00:00
2022-10-16,4,2022,9.5,26.2,W,1.7,0.0,6.7,Med-High,26.0,61.0,2022-10-16 02:00:00
2022-10-17,4,2022,11.1,20.0,NE,1.0,-41.0,6.6,Med-High,24.8,69.0,2022-10-17 02:00:00
2022-10-18,4,2022,8.3,24.7,NW,1.7,69.0,6.9,Medium,24.5,61.0,2022-10-18 02:00:00
2022-10-19,4,2022,12.2,18.3,SW,0.0,-100.0,6.8,Medium,25.1,66.0,2022-10-19 02:00:00
2022-10-20,4,2022,10.2,23.5,NW,2.4,0.0,7.0,Medium,24.4,57.0,2022-10-20 02:00:00
2022-10-21,4,2022,10.5,19.6,SW,5.3,116.0,6.8,Medium,26.2,61.0,2022-10-21 02:00:00
2022-10-22,4,2022,11.5,20.9,SE,0.9,-82.0,6.9,Medium,24.3,59.0,2022-10-22 02:00:00
2022-10-23,4,2022,14.3,25.2,NW,0.0,-100.0,6.9,Medium,25.6,60.0,2022-10-23 02:00:00
2022-10-24,4,2022,9.9,18.9,SW,1.5,0.0,6.9,Medium,25.1,63.0,2022-10-24 02:00:00
2022-10-25,4,2022,10.1,18.6,N,2.3,53.0,6.7,Medium,24.4,62.0,2022-10-25 02:00:00
2022-10-26,4,2022,11.2,27.4,SE,0.0,-100.0,6.9,Low,25.9,59.0,2022-10-26 02:00:00
2022-10-27,4,2022,11.5,27.3,N,0.0,0.0,6.9,Low,25.4,66.0,2022-10-27 02:00:00
2022-10-28,4,2022,10.2,21.7,NE,5.1,0.0,7.0,Low,24.3,60.0,2022-10-28 02:00:00
2022-10-29,4,2022,9.3,23.1,W,0.3,-93.0,7.0,Low,25.0,64.0,2022-10-29 02:00:00
2022-10-30,4,2022,10.1,17.6,SE,0.0,-100.0,6.9,Low,24.4,66.0,2022-10-30 02:00:00
2022-10-31,4,2022,11.8,22.1,NE,0.0,0.0,6.9,Low,25.1,64.0,2022-10-31 02:00:00
2022-11-01,4,2022,12.7,25.9,W,0.0,0.0,6.6,Low,26.1,66.0,2022-11-01 02:00:00
2022-11-02,4,2022,10.3,15.5,SW,0.0,0.0,6.9,Low,24.0,68.0,2022-11-02 02:00:00
2022-11-03,4,2022,10.3,22.4,E,0.0,0.0,6.8,Low,25.7,63.0,2022-11-03 02:00:00
2022-11-04,4,2022,12.1,23.7,S,0.6,0.0,6.9,Low,25.5,58.0,2022-11-04 02:00:00
2022-11-05,4,2022,12.3,18.6,S,0.2,-61.0,6.7,Low,25.0,62.0,2022-11-05 02:00:00
2022-11-06,4,2022,9.4,15.3,NW,0.4,85.0,6.9,Low,26.2,64.0,2022-11-06 02:00:00
2022-11-07,4,2022,9.5,25.0,SE,0.0,-100.0,6.8,Low,24.0,61.0,2022-11-07 02:00:00
2022-11-08,4,2022,12.2,26.7,N,0.0,0.0,6.8,Low,25.2,61.0,2022-11-08 02:00:00
2022-11-09,4,2022,10.3,16.8,W,0.0,0.0,6.8,Low,24.9,61.0,2022-11-09 02:00:00
2022-11-10,4,2022,10.0,21.5,SE,4.9,0.0,6.7,Low,25.7,62.0,2022-11-10 02:00:00
2022-11-11,4,2022,9.5,16.9,NW,0.0,-100.0,6.8,Low,25.0,64.0,2022-11-11 02:00:00
2022-11-12,4,2022,12.2,21.4,W,2.4,0.0,6.8,Low,24.6,60.0,2022-11-12 02:00:00
2022-11-13,4,2022,9.2,18.6,E,8.0,234.0,6.9,Low,25.3,63.0,2022-11-13 02:00:00
2022-11-14,4,2022,12.8,22.5,NE,2.2,-73.0,6.9,Low,25.7,61.0,2022-11-14 02:00:00
2022-11-15,4,2022,7.9,15.0,NW,0.0,-100.0,6.9,Low,25.7,56.0,2022-11-15 02:00:00
2022-11-16,4,2022,11.4,20.0,N,0.9,0.0,6.8,Low,25.8,60.0,2022-11-16 02:00:00
2022-11-17,4,2022,9.2,14.5,SE,6.3,578.0,6.8,Low,25.4,66.0,2022-11-17 02:00:00
2022-11-18,4,2022,12.4,22.6,NW,0.4,-94.0,6.9,Low,26.6,58.0,2022-11-18 02:00:00
2022-11-19,4,2022,13.1,26.3,W,0.0,-100.0,7.0,Low,24.6,63.0,2022-11-19 02:00:00
2022-11-20,4,2022,9.3,21.3,N,6.1,0.0,6.9,Low,25.6,60.0,2022-11-20 02:00:00
2022-11-21,4,2022,11.3,17.2,S,6.7,10.0,6.7,Low,24.9,63.0,2022-11-21 02:00:00
2022-11-22,4,2022,10.7,17.3,SW,1.4,-79.0,7.0,Low,25.3,60.0,2022-11-22 02:00:00
2022-11-23,4,2022,10.6,27.7,S,5.5,282.0,6.9,Low,25.0,56.0,2022-11-23 02:00:00
2022-11-24,4,2022,11.1,26.4,N,5.7,5.0,6.8,Low,24.5,61.0,2022-11-24 02:00:00
2022-11-25,4,2022,9.2,17.2,W,0.0,-100.0,6.9,Low,25.3,59.0,2022-11-25 02:00:00
2022-11-26,4,2022,11.8,22.1,NE,2.9,0.0,6.8,Low,24.2,65.0,2022-11-26 02:00:00
2022-11-27,4,2022,10.8,19.3,NE,1.0,-64.0,6.8,Low,25.2,65.0,2022-11-27 02:00:00
2022-11-28,4,2022,11.7,22.2,SW,0.7,-33.0,6.7,Low,25.7,63.0,2022-11-28 02:00:00
2022-11-29,4,2022,10.7,28.7,NW,0.0,-100.0,6.7,Low,25.3,56.0,2022-11-29 02:00:00
2022-11-30,4,2022,11.9,17.4,NW,0.4,0.0,6.9,Low,25.0,59.0,2022-11-30 02:00:00
2022-12-01,4,2022,10.5,20.4,E,0.1,-80.0,6.9,Low,25.7,64.0,2022-12-01 02:00:00
2022-12-02,4,2022,12.2,29.4,S,0.0,-100.0,6.8,Low,24.9,60.0,2022-12-02 02:00:00
2022-12-03,4,2022,8.9,21.0,W,0.2,0.0,6.9,Low,23.1,56.0,2022-12-03 02:00:00
2022-12-04,4,2022,10.6,26.2,NE,2.7,1354.0,6.8,Low,26.6,58.0,2022-12-04 02:00:00
2022-12-05,4,2022,9.3,20.6,S,1.7,-35.0,6.9,Low,25.4,64.0,2022-12-05 02:00:00
2022-12-06,4,2022,11.2,18.5,NE,0.0,-100.0,6.9,Low,26.2,64.0,2022-12-06 02:00:00
2022-12-07,4,2022,9.4,20.7,SE,13.0,0.0,6.9,Low,26.3,62.0,2022-12-07 02:00:00
2022-12-08,4,2022,10.6,28.2,NE,3.4,-74.0,7.0,Low,24.7,63.0,2022-12-08 02:00:00
2022-12-09,4,2022,10.9,26.8,N,1.5,-55.0,6.9,Low,25.4,58.0,2022-12-09 02:00:00
2022-12-10,4,2022,9.0,18.9,SW,0.0,-100.0,6.8,Low,26.5,63.0,2022-12-10 02:00:00
2022-12-11,4,2022,9.5,18.0,E,0.6,0.0,6.8,Low,26.8,61.0,2022-12-11 02:00:00
2022-12-12,4,2022,8.7,19.1,E,0.1,-83.0,6.9,Low,25.5,62.0,2022-12-12 02:00:00
2022-12-13,4,2022,7.9,25.6,E,0.0,-100.0,6.9,Low,24.1,59.0,2022-12-13 02:00:00
2022-12-14,4,2022,7.8,20.1,N,0.1,0.0,6.6,Low,25.2,61.0,2022-12-14 02:00:00
2022-12-15,4,2022,11.5,19.9,S,1.1,634.0,6.8,Low,25.5,59.0,2022-12-15 02:00:00
2022-12-16,4,2022,10.8,26.5,E,0.0,-100.0,6.8,Low,26.2,54.0,2022-12-16 02:00:00
2022-12-17,4,2022,12.6,21.9,N,8.3,0.0,6.9,Low,23.6,62.0,2022-12-17 02:00:00
2022-12-18,4,2022,8.6,25.0,W,0.0,-100.0,6.9,Low,25.7,66.0,2022-12-18 02:00:00
2022-12-19,4,2022,10.0,17.5,S,2.8,0.0,6.7,Low,26.1,61.0,2022-12-19 02:00:00
2022-12-20,4,2022,11.3,16.8,SW,0.0,-100.0,6.8,Low,25.7,66.0,2022-12-20 02:00:00
2022-12-21,4,2022,8.5,16.8,SW,0.5,0.0,6.7,Low,25.0,57.0,2022-12-21 02:00:00
2022-12-22,4,2022,8.9,18.6,NW,0.0,-100.0,6.8,Low,26.3,66.0,2022-12-22 02:00:00
2022-12-23,4,2022,11.6,25.3,NW,0.2,0.0,6.9,Low,25.6,63.0,2022-12-23 02:00:00
2022-12-24,4,2022,9.6,20.9,S,0.8,364.0,6.8,Low,26.7,59.0,2022-12-24 02:00:00
2022-12-25,4,2022,10.3,18.0,N,0.5,-37.0,6.9,Low,25.4,63.0,2022-12-25 02:00:00
2022-12-26,4,2022,11.4,20.6,SE,3.0,480.0,6.9,Low,25.8,59.0,2022-12-26 02:00:00
2022-12-27,4,2022,10.2,16.3,N,1.5,-49.0,6.8,Low,25.2,57.0,2022-12-27 02:00:00
2022-12-28,4,2022,10.3,27.4,NE,3.6,134.0,6.8,Low,26.1,62.0,2022-12-28 02:00:00
2022-12-29,4,2022,10.7,22.6,NE,3.9,8.0,6.8,Low,26.2,65.0,2022-12-29 02:00:00
2022-12-30,4,2022,13.2,23.9,E,1.5,-61.0,6.6,Low,25.8,60.0,2022-12-30 02:00:00
2022-12-31,4,2022,12.3,28.2,E,1.5,-3.0,7.0,Low,26.5,60.0,2022-12-31 02:00:00
2020-01-02,5,2020,13.3,20.8,N,1.9,0.0,7.1,Med-High,21.9,68.0,2020-01-02 02:00:00
2020-01-03,5,2020,12.5,28.5,E,4.3,120.0,7.3,Med-High,21.5,69.0,2020-01-03 02:00:00
2020-01-04,5,2020,10.7,27.6,NE,1.5,-65.0,7.2,Med-High,21.8,75.0,2020-01-04 02:00:00
2020-01-05,5,2020,7.8,14.2,N,0.5,-65.0,7.2,Med-High,22.6,72.0,2020-01-05 02:00:00
2020-01-06,5,2020,10.4,20.3,SE,1.0,98.0,6.9,Med-High,22.5,75.0,2020-01-06 02:00:00
2020-01-07,5,2020,12.1,23.6,NW,4.4,326.0,7.2,Med-High,22.1,74.0,2020-01-07 02:00:00
2020-01-08,5,2020,11.7,21.5,NE,0.4,-90.0,7.1,Med-High,22.5,77.0,2020-01-08 02:00:00
2020-01-09,5,2020,11.5,19.1,NW,1.9,334.0,7.3,Med-High,22.3,71.0,2020-01-09 02:00:00
2020-01-10,5,2020,10.1,24.6,SW,0.9,-51.0,7.1,Med-High,22.1,74.0,2020-01-10 02:00:00
2020-01-11,5,2020,10.2,27.7,NW,2.0,120.0,7.1,Med-High,22.8,75.0,2020-01-11 02:00:00
2020-01-12,5,2020,9.7,25.7,E,0.1,-97.0,7.1,Med-High,22.2,73.0,2020-01-12 02:00:00
2020-01-13,5,2020,9.0,15.2,NE,0.1,75.0,7.3,Med-High,23.5,69.0,2020-01-13 02:00:00
2020-01-14,5,2020,10.8,24.9,NW,0.0,-100.0,7.3,Med-High,22.5,73.0,2020-01-14 02:00:00
2020-01-15,5,2020,9.3,15.9,SE,0.7,0.0,7.2,Medium,21.5,72.0,2020-01-15 02:00:00
2020-01-16,5,2020,11.9,22.2,E,0.4,-43.0,7.3,Medium,22.6,68.0,2020-01-16 02:00:00
2020-01-17,5,2020,10.6,17.3,NE,0.1,-71.0,7.2,Medium,22.9,75.0,2020-01-17 02:00:00
2020-01-18,5,2020,10.2,21.0,SE,1.9,1498.0,7.2,Medium,21.9,67.0,2020-01-18 02:00:00
2020-01-19,5,2020,10.5,16.4,SW,0.6,-69.0,7.3,Medium,23.3,72.0,2020-01-19 02:00:00
2020-01-20,5,2020,12.9,30.4,NE,6.0,928.0,7.0,Medium,23.3,70.0,2020-01-20 02:00:00
2020-01-21,5,2020,11.5,23.5,NE,0.1,-98.0,7.3,Medium,23.5,69.0,2020-01-21 02:00:00
2020-01-22,5,2020,9.5,20.1,W,1.1,815.0,7.2,Medium,22.1,68.0,2020-01-22 02:00:00
2020-01-23,5,2020,11.1,20.9,S,3.8,253.0,7.4,Medium,22.8,76.0,2020-01-23 02:00:00
2020-01-24,5,2020,11.9,26.6,SE,2.2,-44.0,7.2,Medium,22.4,72.0,2020-01-24 02:00:00
2020-01-25,5,2020,10.8,20.4,S,1.0,-52.0,7.3,Medium,21.8,73.0,2020-01-25 02:00:00
2020-01-26,5,2020,8.4,17.6,N,9.3,796.0,7.1,Med-High,21.9,68.0,2020-01-26 02:00:00
2020-01-27,5,2020,11.1,26.1,E,0.8,-92.0,7.1,Medium,23.3,68.0,2020-01-27 02:00:00
2020-01-28,5,2020,11.9,22.0,SE,0.6,-26.0,7.3,Medium,22.3,70.0,2020-01-28 02:00:00
2020-01-29,5,2020,11.1,28.8,SE,1.4,158.0,7.2,Medium,22.7,73.0,2020-01-29 02:00:00
2020-01-30,5,2020,12.1,20.2,SW,0.5,-62.0,7.2,Med-High,22.7,70.0,2020-01-30 02:00:00
2020-01-31,5,2020,13.2,22.5,NE,3.5,548.0,7.0,Med-High,22.6,73.0,2020-01-31 02:00:00
2020-02-01,5,2020,11.2,16.7,NW,0.0,-100.0,7.2,Medium,21.4,68.0,2020-02-01 02:00:00
2020-02-02,5,2020,11.3,17.8,SE,0.7,0.0,7.2,Medium,22.5,74.0,2020-02-02 02:00:00
2020-02-03,5,2020,10.4,23.9,N,3.6,410.0,7.2,Medium,21.0,68.0,2020-02-03 02:00:00
2020-02-04,5,2020,9.1,19.0,SE,0.0,-99.0,7.2,Medium,22.6,74.0,2020-02-04 02:00:00
2020-02-05,5,2020,11.0,27.2,N,3.6,11383.0,7.4,Medium,21.9,68.0,2020-02-05 02:00:00
2020-02-06,5,2020,11.1,22.3,NW,0.0,-100.0,7.3,Medium,22.2,68.0,2020-02-06 02:00:00
2020-02-07,5,2020,10.4,22.9,SE,6.7,0.0,7.3,Medium,21.9,69.0,2020-02-07 02:00:00
2020-02-08,5,2020,11.6,22.6,SW,1.3,-81.0,7.0,Medium,21.5,70.0,2020-02-08 02:00:00
2020-02-09,5,2020,11.5,17.9,SW,1.4,11.0,7.2,Medium,21.6,76.0,2020-02-09 02:00:00
2020-02-10,5,2020,12.2,17.7,W,1.1,-20.0,7.2,Med-High,23.2,77.0,2020-02-10 02:00:00
2020-02-11,5,2020,10.5,26.8,NW,2.9,159.0,7.1,Med-High,21.4,69.0,2020-02-11 02:00:00
2020-02-12,5,2020,13.0,27.5,S,2.0,-30.0,7.1,Med-High,22.8,73.0,2020-02-12 02:00:00
2020-02-13,5,2020,8.8,20.8,SW,1.1,-47.0,7.2,Med-High,21.2,69.0,2020-02-13 02:00:00
2020-02-14,5,2020,11.4,25.9,S,0.1,-91.0,7.3,Med-High,20.9,71.0,2020-02-14 02:00:00
2020-02-15,5,2020,13.4,31.2,S,2.3,2187.0,7.0,Med-High,21.3,72.0,2020-02-15 02:00:00
2020-02-16,5,2020,13.4,23.7,SE,0.3,-86.0,7.1,Med-High,22.9,68.0,2020-02-16 02:00:00
2020-02-17,5,2020,7.9,16.2,SW,3.3,906.0,7.0,Med-High,23.2,75.0,2020-02-17 02:00:00
2020-02-18,5,2020,12.3,30.3,S,2.7,-18.0,7.2,Med-High,21.8,70.0,2020-02-18 02:00:00
2020-02-19,5,2020,9.4,23.7,W,1.4,-50.0,7.2,Med-High,22.3,67.0,2020-02-19 02:00:00
2020-02-20,5,2020,13.3,25.4,S,1.4,1.0,7.0,Med-High,23.4,71.0,2020-02-20 02:00:00
2020-02-21,5,2020,9.9,23.1,SE,1.7,25.0,7.1,Med-High,23.8,70.0,2020-02-21 02:00:00
2020-02-22,5,2020,11.1,24.9,SW,0.6,-68.0,7.0,Med-High,23.1,72.0,2020-02-22 02:00:00
2020-02-23,5,2020,11.8,20.1,N,2.6,374.0,7.2,Med-High,21.6,70.0,2020-02-23 02:00:00
2020-02-24,5,2020,10.1,17.0,S,2.0,-23.0,7.1,Med-High,22.5,68.0,2020-02-24 02:00:00
2020-02-25,5,2020,10.8,26.1,SW,3.9,94.0,7.3,Med-High,22.4,69.0,2020-02-25 02:00:00
2020-02-26,5,2020,11.6,19.9,NW,2.7,-31.0,7.1,Med-High,22.4,76.0,2020-02-26 02:00:00
2020-02-27,5,2020,8.8,22.9,W,1.5,-46.0,7.2,Med-High,23.4,70.0,2020-02-27 02:00:00
2020-02-28,5,2020,10.3,15.5,W,0.3,-82.0,7.2,Med-High,22.6,73.0,2020-02-28 02:00:00
2020-02-29,5,2020,10.4,25.0,SE,0.1,-80.0,7.3,Med-High,23.3,71.0,2020-02-29 02:00:00
2020-03-01,5,2020,12.5,19.7,W,1.0,1781.0,7.2,Medium,22.4,67.0,2020-03-01 02:00:00
2020-03-02,5,2020,9.3,25.1,S,1.7,67.0,7.2,Med-High,22.5,76.0,2020-03-02 02:00:00
2020-03-03,5,2020,10.0,16.8,SW,0.2,-88.0,7.2,Med-High,22.3,62.0,2020-03-03 02:00:00
2020-03-04,5,2020,9.5,25.6,NW,1.2,507.0,7.1,Med-High,22.4,68.0,2020-03-04 02:00:00
2020-03-05,5,2020,8.3,25.3,W,0.1,-90.0,7.1,Med-High,22.5,75.0,2020-03-05 02:00:00
2020-03-06,5,2020,9.8,26.1,E,0.0,-100.0,7.4,Medium,22.4,73.0,2020-03-06 02:00:00
2020-03-07,5,2020,9.8,24.0,S,6.6,0.0,7.2,Med-High,22.2,72.0,2020-03-07 02:00:00
2020-03-08,5,2020,7.7,25.1,SW,1.2,-83.0,7.1,Med-High,23.1,68.0,2020-03-08 02:00:00
2020-03-09,5,2020,9.6,15.2,NW,0.4,-63.0,7.1,Medium,23.9,67.0,2020-03-09 02:00:00
2020-03-10,5,2020,11.7,29.2,W,1.1,171.0,7.3,Medium,22.6,71.0,2020-03-10 02:00:00
2020-03-11,5,2020,10.4,23.5,SE,0.4,-66.0,7.0,Medium,22.6,65.0,2020-03-11 02:00:00
2020-03-12,5,2020,11.2,25.9,NE,4.0,927.0,7.1,Medium,23.3,68.0,2020-03-12 02:00:00
2020-03-13,5,2020,11.9,21.2,SE,2.4,-39.0,7.1,Medium,22.2,71.0,2020-03-13 02:00:00
2020-03-14,5,2020,11.7,23.3,NW,0.4,-82.0,7.2,Medium,22.8,66.0,2020-03-14 02:00:00
2020-03-15,5,2020,11.5,17.8,SE,9.4,2076.0,7.2,Med-High,21.4,71.0,2020-03-15 02:00:00
2020-03-16,5,2020,9.2,25.9,S,1.6,-83.0,7.1,Med-High,22.9,67.0,2020-03-16 02:00:00
2020-03-17,5,2020,11.1,19.9,W,2.2,40.0,7.2,Med-High,22.6,74.0,2020-03-17 02:00:00
2020-03-18,5,2020,11.2,18.1,NE,1.4,-36.0,7.2,Med-High,23.1,67.0,2020-03-18 02:00:00
2020-03-19,5,2020,10.3,22.7,S,0.0,-100.0,7.0,Medium,22.0,66.0,2020-03-19 02:00:00
2020-03-20,5,2020,11.9,19.5,N,1.6,0.0,7.1,Medium,23.1,70.0,2020-03-20 02:00:00
2020-03-21,5,2020,10.0,19.2,S,1.8,10.0,7.1,Med-High,22.6,71.0,2020-03-21 02:00:00
2020-03-22,5,2020,12.4,19.6,SW,0.2,-89.0,7.0,Med-High,22.5,68.0,2020-03-22 02:00:00
2020-03-23,5,2020,14.3,23.4,W,3.0,1462.0,7.0,Med-High,22.7,69.0,2020-03-23 02:00:00
2020-03-24,5,2020,10.9,16.4,SE,5.0,69.0,7.0,Med-High,22.3,68.0,2020-03-24 02:00:00
2020-03-25,5,2020,8.9,24.3,NW,2.2,-56.0,6.8,Med-High,22.6,73.0,2020-03-25 02:00:00
2020-03-26,5,2020,10.7,20.7,W,2.5,15.0,7.0,Med-High,22.8,69.0,2020-03-26 02:00:00
2020-03-27,5,2020,9.8,26.7,W,0.1,-96.0,7.2,Med-High,22.2,73.0,2020-03-27 02:00:00
2020-03-28,5,2020,11.0,28.0,SE,0.0,-97.0,7.2,Med-High,22.4,66.0,2020-03-28 02:00:00
2020-03-29,5,2020,9.5,20.8,N,1.4,47117.0,7.3,Med-High,22.6,67.0,2020-03-29 02:00:00
2020-03-30,5,2020,8.6,14.2,SW,2.4,74.0,7.2,Med-High,22.2,70.0,2020-03-30 02:00:00
2020-03-31,5,2020,8.6,24.2,E,0.5,-81.0,7.1,Med-High,21.7,67.0,2020-03-31 02:00:00
2020-04-01,5,2020,9.9,27.1,NW,1.4,187.0,7.1,Med-High,23.4,68.0,2020-04-01 02:00:00
2020-04-02,5,2020,14.3,29.0,E,0.7,-50.0,7.0,Med-High,23.4,69.0,2020-04-02 02:00:00
2020-04-03,5,2020,13.5,24.2,SE,0.2,-66.0,7.3,Med-High,21.9,66.0,2020-04-03 02:00:00
2020-04-04,5,2020,9.8,15.5,SW,0.6,147.0,6.9,Med-High,22.6,70.0,2020-04-04 02:00:00
2020-04-05,5,2020,10.1,21.1,SE,1.8,218.0,7.0,Med-High,22.4,65.0,2020-04-05 02:00:00
2020-04-06,5,2020,9.2,18.9,W,3.0,64.0,7.1,Med-High,22.6,70.0,2020-04-06 02:00:00
2020-04-07,5,2020,9.6,26.2,E,1.9,-36.0,7.1,Med-High,21.6,77.0,2020-04-07 02:00:00
2020-04-08,5,2020,13.4,24.2,N,5.2,174.0,7.0,Med-High,22.7,74.0,2020-04-08 02:00:00
2020-04-09,5,2020,12.2,27.7,SE,3.5,-33.0,7.2,Med-High,23.0,68.0,2020-04-09 02:00:00
2020-04-10,5,2020,7.0,17.3,SW,5.1,44.0,7.0,Med-High,22.0,71.0,2020-04-10 02:00:00
2020-04-11,5,2020,12.1,24.1,NE,0.0,-100.0,7.1,Med-High,22.2,71.0,2020-04-11 02:00:00
2020-04-12,5,2020,12.6,18.0,W,0.2,1299.0,7.2,Med-High,22.7,68.0,2020-04-12 02:00:00
2020-04-13,5,2020,9.9,22.0,SE,0.1,-52.0,7.1,Med-High,22.9,64.0,2020-04-13 02:00:00
2020-04-14,5,2020,10.3,23.1,SW,0.4,294.0,6.9,Med-High,23.2,65.0,2020-04-14 02:00:00
2020-04-15,5,2020,11.7,28.9,SE,1.1,175.0,7.3,Med-High,23.7,67.0,2020-04-15 02:00:00
2020-04-16,5,2020,11.3,16.9,SE,0.1,-90.0,7.1,Med-High,23.8,64.0,2020-04-16 02:00:00
2020-04-17,5,2020,10.8,17.5,W,0.0,-100.0,7.0,Medium,24.2,70.0,2020-04-17 02:00:00
2020-04-18,5,2020,9.4,18.3,W,1.7,0.0,7.1,Medium,24.0,70.0,2020-04-18 02:00:00
2020-04-19,5,2020,10.1,24.3,S,2.1,19.0,7.1,Med-High,23.2,69.0,2020-04-19 02:00:00
2020-04-20,5,2020,11.5,17.4,NE,3.0,43.0,7.0,Med-High,22.7,68.0,2020-04-20 02:00:00
