time,region_id,year_id,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,updated_at
2021-08-21,5,2021,9.99,45.47,23.71,30.82,454.0,2.31,11.39,30.01,14.86,1.062,6.7,2021-08-21 02:00:00
2021-08-22,5,2021,10.6,40.75,23.36,35.89,465.0,1.99,11.6,29.49,14.78,0.992,6.7,2021-08-22 02:00:00
2021-08-23,5,2021,8.89,45.16,22.89,31.95,458.0,2.33,14.37,33.09,15.24,1.024,6.7,2021-08-23 02:00:00
2021-08-24,5,2021,5.32,41.64,24.87,33.49,469.0,2.18,10.74,32.21,13.1,0.949,6.8,2021-08-24 02:00:00
2021-08-25,5,2021,6.12,40.82,25.16,34.02,456.0,2.26,11.83,31.6,15.16,0.98,6.8,2021-08-25 02:00:00
2021-08-26,5,2021,5.0,43.57,23.87,32.56,462.0,2.38,12.4,30.54,14.84,1.023,6.8,2021-08-26 02:00:00
2021-08-27,5,2021,6.59,40.15,24.86,34.99,452.0,2.14,11.03,30.43,14.42,1.094,7.0,2021-08-27 02:00:00
2021-08-28,5,2021,5.28,42.36,22.12,35.52,456.0,2.18,9.99,30.31,13.45,1.042,6.7,2021-08-28 02:00:00
2021-08-29,5,2021,8.58,41.07,20.32,38.61,448.0,2.18,11.8,31.03,14.1,1.006,7.0,2021-08-29 02:00:00
2021-08-30,5,2021,8.09,41.82,23.74,34.44,455.0,1.77,11.06,28.96,14.21,1.035,6.9,2021-08-30 02:00:00
2021-08-31,5,2021,9.58,45.85,22.09,32.06,466.0,2.24,12.3,30.89,13.13,1.085,7.0,2021-08-31 02:00:00
2021-09-01,5,2021,6.14,39.96,23.87,36.17,440.0,2.41,10.45,30.05,14.39,0.98,7.0,2021-09-01 02:00:00
2021-09-02,5,2021,5.0,44.31,24.95,30.74,453.0,2.25,12.2,30.9,13.92,1.086,6.7,2021-09-02 02:00:00
2021-09-03,5,2021,8.58,43.93,20.41,35.66,470.0,2.05,12.56,32.15,14.98,1.034,6.7,2021-09-03 02:00:00
2021-09-04,5,2021,6.54,42.57,24.31,33.12,435.0,2.17,15.38,30.59,14.95,1.025,6.7,2021-09-04 02:00:00
2021-09-05,5,2021,5.09,41.45,21.8,36.75,481.0,2.27,12.85,31.13,16.33,0.918,6.8,2021-09-05 02:00:00
2021-09-06,5,2021,5.0,39.31,23.41,37.28,446.0,1.97,12.52,32.16,13.88,1.031,6.7,2021-09-06 02:00:00
2021-09-07,5,2021,5.57,43.37,24.69,31.94,459.0,2.05,10.98,31.17,15.15,0.986,6.7,2021-09-07 02:00:00
2021-09-08,5,2021,9.3,36.79,24.65,38.56,477.0,2.07,14.18,31.43,15.22,1.035,6.7,2021-09-08 02:00:00
2021-09-09,5,2021,6.4,44.1,25.75,30.15,465.0,2.27,12.16,32.93,14.41,1.154,6.8,2021-09-09 02:00:00
2021-09-10,5,2021,6.73,39.41,22.5,38.09,457.0,2.1,13.07,29.13,14.28,1.054,6.7,2021-09-10 02:00:00
2021-09-11,5,2021,7.17,40.36,23.91,35.73,455.0,2.0,11.78,29.44,15.09,1.039,6.8,2021-09-11 02:00:00
2021-09-12,5,2021,5.41,41.0,24.53,34.47,474.0,2.17,12.19,30.71,13.88,1.051,7.0,2021-09-12 02:00:00
2021-09-13,5,2021,6.59,42.61,21.27,36.12,457.0,1.9,12.15,31.63,14.78,1.037,6.7,2021-09-13 02:00:00
2021-09-14,5,2021,5.19,45.73,24.62,29.65,458.0,2.3,10.93,32.02,14.45,1.015,6.8,2021-09-14 02:00:00
2021-09-15,5,2021,7.27,40.52,22.17,37.31,463.0,2.21,11.97,30.72,13.6,1.082,6.7,2021-09-15 02:00:00
2021-09-16,5,2021,5.0,43.29,25.26,31.45,466.0,2.22,11.18,30.42,14.56,1.003,6.9,2021-09-16 02:00:00
2021-09-17,5,2021,5.0,42.5,26.37,31.13,475.0,2.26,12.68,31.77,13.36,1.023,6.7,2021-09-17 02:00:00
2021-09-18,5,2021,5.0,41.66,26.06,32.28,447.0,2.24,12.59,31.49,12.69,1.067,6.9,2021-09-18 02:00:00
2021-09-19,5,2021,6.2,42.23,25.23,32.54,467.0,2.17,11.38,31.25,12.43,0.98,6.7,2021-09-19 02:00:00
2021-09-20,5,2021,5.0,40.2,24.68,35.12,457.0,1.98,14.81,29.29,13.56,1.026,6.8,2021-09-20 02:00:00
2021-09-21,5,2021,5.0,43.34,24.87,31.79,481.0,2.42,10.95,29.34,12.47,1.074,7.0,2021-09-21 02:00:00
2021-09-22,5,2021,5.29,43.79,26.42,29.79,464.0,1.98,11.41,31.34,15.32,1.029,6.8,2021-09-22 02:00:00
2021-09-23,5,2021,5.0,43.95,25.21,30.84,462.0,2.35,11.7,31.49,15.75,1.044,6.9,2021-09-23 02:00:00
2021-09-24,5,2021,6.43,44.64,24.52,30.84,477.0,2.28,9.89,30.91,13.05,1.054,6.7,2021-09-24 02:00:00
2021-09-25,5,2021,5.0,41.5,23.72,34.78,467.0,2.22,11.03,31.73,14.07,1.073,6.7,2021-09-25 02:00:00
2021-09-26,5,2021,6.86,39.82,24.44,35.74,463.0,2.17,12.99,30.26,14.64,1.038,6.7,2021-09-26 02:00:00
2021-09-27,5,2021,5.41,40.98,24.19,34.83,462.0,1.9,14.13,31.0,13.95,1.061,6.6,2021-09-27 02:00:00
2021-09-28,5,2021,5.0,39.32,23.18,37.5,466.0,2.39,11.86,31.72,14.12,1.104,6.8,2021-09-28 02:00:00
2021-09-29,5,2021,5.13,41.81,24.93,33.26,468.0,2.37,10.71,30.92,13.74,1.053,6.9,2021-09-29 02:00:00
2021-09-30,5,2021,9.1,42.71,22.9,34.39,473.0,2.16,10.13,30.1,12.97,1.059,6.7,2021-09-30 02:00:00
2021-10-01,5,2021,5.55,39.57,22.96,37.47,454.0,2.28,13.01,32.19,14.28,1.092,6.8,2021-10-01 02:00:00
2021-10-02,5,2021,5.0,43.91,25.93,30.16,479.0,2.32,12.09,29.14,14.83,1.099,6.6,2021-10-02 02:00:00
2021-10-03,5,2021,5.0,37.67,23.14,39.19,462.0,2.13,11.33,30.71,13.54,1.112,6.8,2021-10-03 02:00:00
2021-10-04,5,2021,5.0,40.38,22.31,37.31,446.0,2.19,11.1,30.92,13.08,1.094,6.7,2021-10-04 02:00:00
2021-10-05,5,2021,5.7,43.42,24.56,32.02,469.0,2.18,12.68,32.24,14.09,1.006,6.9,2021-10-05 02:00:00
2021-10-06,5,2021,6.91,42.54,24.53,32.93,464.0,2.36,12.72,29.85,14.91,1.003,6.7,2021-10-06 02:00:00
2021-10-07,5,2021,5.0,41.5,25.06,33.44,467.0,1.98,11.33,31.06,13.33,1.107,6.7,2021-10-07 02:00:00
2021-10-08,5,2021,6.34,45.12,26.94,27.94,454.0,2.13,10.83,30.74,13.11,1.124,6.8,2021-10-08 02:00:00
2021-10-09,5,2021,5.34,41.04,22.53,36.43,476.0,2.39,9.28,31.72,12.38,1.122,6.8,2021-10-09 02:00:00
2021-10-10,5,2021,5.0,42.07,22.84,35.09,469.0,2.15,11.71,31.37,13.28,1.08,6.7,2021-10-10 02:00:00
2021-10-11,5,2021,5.29,42.68,22.77,34.55,462.0,2.31,12.57,32.13,13.43,1.154,6.8,2021-10-11 02:00:00
2021-10-12,5,2021,5.92,39.16,21.75,39.09,473.0,2.23,12.7,30.66,15.76,1.095,6.8,2021-10-12 02:00:00
2021-10-13,5,2021,6.49,39.71,22.14,38.15,479.0,2.0,12.73,30.81,13.29,1.161,6.7,2021-10-13 02:00:00
2021-10-14,5,2021,5.95,43.75,21.94,34.31,470.0,2.25,13.53,30.37,13.96,1.114,6.8,2021-10-14 02:00:00
2021-10-15,5,2021,5.0,46.31,23.96,29.73,477.0,2.33,11.04,33.05,14.91,1.049,6.8,2021-10-15 02:00:00
2021-10-16,5,2021,6.2,43.13,23.63,33.24,489.0,2.12,12.1,31.06,15.65,1.225,6.9,2021-10-16 02:00:00
2021-10-17,5,2021,5.15,39.47,22.13,38.4,462.0,2.26,10.17,31.97,15.1,1.067,6.7,2021-10-17 02:00:00
2021-10-18,5,2021,5.0,42.59,22.69,34.72,481.0,2.13,10.99,31.35,13.56,1.058,6.8,2021-10-18 02:00:00
2021-10-19,5,2021,5.0,41.84,24.79,33.37,464.0,2.07,10.66,30.15,12.95,1.028,6.7,2021-10-19 02:00:00
2021-10-20,5,2021,5.0,40.91,24.24,34.85,472.0,2.21,12.16,29.95,12.86,1.088,6.6,2021-10-20 02:00:00
2021-10-21,5,2021,5.0,41.21,24.39,34.4,460.0,2.34,10.75,31.21,14.84,1.126,6.8,2021-10-21 02:00:00
2021-10-22,5,2021,7.56,44.95,22.66,32.39,480.0,2.0,13.84,31.48,14.56,1.033,6.5,2021-10-22 02:00:00
2021-10-23,5,2021,5.5,40.86,24.75,34.39,475.0,1.89,12.53,31.87,12.55,1.131,6.7,2021-10-23 02:00:00
2021-10-24,5,2021,5.0,41.16,26.03,32.81,479.0,2.44,10.5,31.11,14.84,1.158,6.8,2021-10-24 02:00:00
2021-10-25,5,2021,7.77,40.56,23.1,36.34,460.0,2.11,11.68,30.63,13.5,1.109,6.7,2021-10-25 02:00:00
2021-10-26,5,2021,6.03,39.35,22.66,37.99,474.0,2.19,14.22,33.09,13.4,1.118,6.8,2021-10-26 02:00:00
2021-10-27,5,2021,8.4,44.9,25.62,29.48,469.0,2.13,14.07,31.34,13.22,1.102,6.9,2021-10-27 02:00:00
2021-10-28,5,2021,5.83,41.09,23.09,35.82,460.0,2.06,11.51,31.09,12.64,1.138,6.6,2021-10-28 02:00:00
2021-10-29,5,2021,10.42,45.49,23.14,31.37,466.0,2.23,11.09,32.78,16.58,1.067,6.7,2021-10-29 02:00:00
2021-10-30,5,2021,7.54,37.83,24.13,38.04,463.0,1.93,13.2,31.76,14.16,1.092,6.8,2021-10-30 02:00:00
2021-10-31,5,2021,7.07,41.13,25.88,32.99,459.0,2.23,11.92,30.13,13.98,1.04,6.8,2021-10-31 02:00:00
2021-11-01,5,2021,5.16,39.1,22.36,38.54,475.0,2.26,9.4,32.46,13.12,1.027,6.9,2021-11-01 02:00:00
2021-11-02,5,2021,5.93,41.48,23.15,35.37,471.0,2.15,12.1,32.15,12.92,1.083,6.7,2021-11-02 02:00:00
2021-11-03,5,2021,5.0,43.76,24.79,31.45,478.0,2.2,11.17,28.82,12.38,1.044,6.9,2021-11-03 02:00:00
2021-11-04,5,2021,6.17,39.48,25.6,34.92,475.0,2.04,11.58,29.75,14.5,1.02,7.0,2021-11-04 02:00:00
2021-11-05,5,2021,5.0,39.2,24.94,35.86,466.0,2.13,13.07,30.72,14.3,1.163,6.6,2021-11-05 02:00:00
2021-11-06,5,2021,5.0,44.03,22.89,33.08,478.0,2.24,13.17,31.2,14.28,1.051,6.9,2021-11-06 02:00:00
2021-11-07,5,2021,5.01,41.25,24.29,34.46,459.0,2.25,10.54,32.97,14.24,1.09,6.7,2021-11-07 02:00:00
2021-11-08,5,2021,6.53,40.09,23.31,36.6,475.0,2.0,12.49,30.45,14.67,1.12,6.6,2021-11-08 02:00:00
2021-11-09,5,2021,5.35,42.59,26.04,31.37,464.0,1.82,11.81,30.66,14.71,1.069,7.0,2021-11-09 02:00:00
2021-11-10,5,2021,7.52,40.57,23.97,35.46,486.0,2.1,11.02,30.56,12.93,1.207,6.7,2021-11-10 02:00:00
2021-11-11,5,2021,9.76,41.61,23.18,35.21,460.0,2.26,9.95,31.22,13.96,1.055,6.7,2021-11-11 02:00:00
2021-11-12,5,2021,10.25,43.01,25.67,31.32,472.0,2.13,9.9,31.42,12.63,1.046,6.7,2021-11-12 02:00:00
2021-11-13,5,2021,8.67,38.31,23.15,38.54,494.0,2.13,12.24,30.87,16.02,1.11,6.9,2021-11-13 02:00:00
2021-11-14,5,2021,15.18,40.01,25.2,34.79,470.0,2.12,13.89,30.55,13.35,1.162,6.9,2021-11-14 02:00:00
2021-11-15,5,2021,13.95,44.15,23.72,32.13,447.0,1.97,14.11,29.65,14.91,1.065,6.7,2021-11-15 02:00:00
2021-11-16,5,2021,10.15,42.67,22.75,34.58,492.0,2.29,12.15,32.91,13.06,1.062,6.7,2021-11-16 02:00:00
2021-11-17,5,2021,9.54,44.57,24.46,30.97,486.0,2.35,11.9,31.29,15.45,1.164,6.6,2021-11-17 02:00:00
2021-11-18,5,2021,11.15,40.21,27.2,32.59,469.0,2.22,14.29,31.6,15.17,1.084,6.6,2021-11-18 02:00:00
2021-11-19,5,2021,8.58,43.56,25.22,31.22,477.0,2.0,13.04,30.56,14.13,1.128,6.8,2021-11-19 02:00:00
2021-11-20,5,2021,9.53,41.88,23.21,34.91,472.0,2.05,11.32,30.52,13.66,1.114,6.7,2021-11-20 02:00:00
2021-11-21,5,2021,6.17,40.35,25.12,34.53,479.0,2.19,11.41,30.91,13.25,1.026,6.7,2021-11-21 02:00:00
2021-11-22,5,2021,7.36,40.41,27.47,32.12,462.0,2.13,10.86,30.44,12.85,1.144,6.8,2021-11-22 02:00:00
2021-11-23,5,2021,5.0,42.21,21.62,36.17,476.0,1.97,11.6,32.26,13.98,1.032,6.9,2021-11-23 02:00:00
2021-11-24,5,2021,12.91,41.78,26.68,31.54,469.0,1.94,12.9,31.47,14.51,1.236,6.7,2021-11-24 02:00:00
2021-11-25,5,2021,12.01,41.56,24.94,33.5,458.0,2.24,11.9,30.94,12.69,1.046,7.0,2021-11-25 02:00:00
2021-11-26,5,2021,8.36,41.63,21.76,36.61,467.0,2.13,11.66,31.86,14.37,1.128,6.7,2021-11-26 02:00:00
2021-11-27,5,2021,5.71,44.03,22.6,33.37,459.0,2.18,12.41,31.79,14.3,1.124,6.8,2021-11-27 02:00:00
2021-11-28,5,2021,5.09,40.47,25.3,34.23,482.0,2.36,14.47,32.34,14.43,1.167,6.7,2021-11-28 02:00:00
2021-11-29,5,2021,10.97,43.55,24.06,32.39,466.0,2.42,12.79,29.5,14.63,1.068,6.8,2021-11-29 02:00:00
2021-11-30,5,2021,11.16,43.45,24.02,32.53,483.0,2.21,10.47,29.73,13.44,1.105,6.8,2021-11-30 02:00:00
2021-12-01,5,2021,15.45,42.48,24.6,32.92,491.0,2.28,11.2,31.66,14.67,1.093,6.8,2021-12-01 02:00:00
2021-12-02,5,2021,13.88,39.9,26.18,33.92,498.0,2.12,10.69,30.43,13.48,1.167,6.9,2021-12-02 02:00:00
2021-12-03,5,2021,10.44,41.15,21.93,36.92,480.0,2.61,15.25,30.03,15.17,1.16,6.4,2021-12-03 02:00:00
2021-12-04,5,2021,7.46,46.62,27.52,25.86,495.0,2.19,12.7,30.48,13.63,1.08,6.6,2021-12-04 02:00:00
2021-12-05,5,2021,5.22,40.87,23.68,35.45,481.0,2.11,12.71,30.04,14.19,1.08,6.7,2021-12-05 02:00:00
2021-12-06,5,2021,5.69,42.95,23.92,33.13,473.0,2.1,12.15,29.54,12.99,1.185,6.8,2021-12-06 02:00:00
2021-12-07,5,2021,5.06,42.42,24.22,33.36,481.0,2.31,13.05,32.12,13.95,1.135,6.8,2021-12-07 02:00:00
2021-12-08,5,2021,5.3,42.33,23.81,33.86,466.0,1.91,11.9,30.7,15.16,1.172,6.7,2021-12-08 02:00:00
2021-12-09,5,2021,7.1,43.35,24.3,32.35,483.0,2.23,11.15,30.75,15.33,1.202,6.9,2021-12-09 02:00:00
2021-12-10,5,2021,5.96,43.54,26.34,30.12,469.0,1.86,11.88,30.77,14.0,1.179,6.7,2021-12-10 02:00:00
2021-12-11,5,2021,5.0,40.97,24.34,34.69,471.0,1.99,11.96,30.51,13.67,1.2,6.7,2021-12-11 02:00:00
2021-12-12,5,2021,5.0,43.15,23.28,33.57,455.0,2.27,10.73,30.61,14.19,1.194,6.6,2021-12-12 02:00:00
2021-12-13,5,2021,6.48,44.22,23.21,32.57,486.0,2.26,12.06,31.67,13.92,1.105,6.6,2021-12-13 02:00:00
2021-12-14,5,2021,5.12,39.32,25.39,35.29,473.0,2.1,12.28,30.98,15.06,1.141,6.6,2021-12-14 02:00:00
2021-12-15,5,2021,5.0,43.36,24.71,31.93,486.0,2.35,12.5,30.94,14.37,1.213,6.8,2021-12-15 02:00:00
2021-12-16,5,2021,8.29,42.57,26.76,30.67,471.0,2.31,12.77,30.5,13.61,1.111,6.7,2021-12-16 02:00:00
2021-12-17,5,2021,5.71,44.98,24.03,30.99,480.0,2.21,13.77,31.66,11.39,1.174,6.8,2021-12-17 02:00:00
2021-12-18,5,2021,5.0,39.55,22.84,37.61,460.0,2.13,12.78,31.01,14.02,1.038,6.6,2021-12-18 02:00:00
2021-12-19,5,2021,6.72,41.8,25.66,32.54,470.0,2.21,12.2,30.83,13.57,1.099,6.7,2021-12-19 02:00:00
2021-12-20,5,2021,5.34,42.95,25.96,31.09,470.0,2.2,10.46,32.31,15.59,1.131,6.5,2021-12-20 02:00:00
2021-12-21,5,2021,5.39,42.99,22.75,34.26,489.0,2.23,11.28,30.6,13.65,1.126,6.6,2021-12-21 02:00:00
2021-12-22,5,2021,5.07,44.45,23.67,31.88,477.0,2.07,13.25,32.07,12.35,1.174,6.7,2021-12-22 02:00:00
2021-12-23,5,2021,5.0,38.9,22.17,38.93,476.0,2.47,11.65,31.02,14.57,1.242,6.8,2021-12-23 02:00:00
2021-12-24,5,2021,5.21,42.96,25.73,31.31,489.0,2.12,10.12,30.05,13.53,1.145,6.6,2021-12-24 02:00:00
2021-12-25,5,2021,5.97,40.95,23.44,35.61,478.0,2.41,10.93,30.75,14.4,1.116,6.7,2021-12-25 02:00:00
2021-12-26,5,2021,6.02,41.88,24.49,33.63,483.0,2.21,11.7,31.21,14.07,1.193,6.6,2021-12-26 02:00:00
2021-12-27,5,2021,6.19,46.65,22.44,30.91,481.0,2.29,12.08,31.3,15.04,1.105,6.7,2021-12-27 02:00:00
2021-12-28,5,2021,5.0,39.53,23.39,37.08,462.0,2.52,11.31,32.1,15.25,1.176,6.4,2021-12-28 02:00:00
2021-12-29,5,2021,10.45,42.71,27.71,29.58,479.0,2.19,10.75,29.32,12.69,1.162,6.7,2021-12-29 02:00:00
2021-12-30,5,2021,7.61,40.36,22.61,37.03,467.0,2.24,11.63,32.12,14.43,1.158,6.6,2021-12-30 02:00:00
2021-12-31,5,2021,11.65,44.2,23.4,32.4,464.0,2.16,10.14,30.48,13.72,1.02,6.7,2021-12-31 02:00:00
2022-01-01,5,2022,32.44,39.88,23.39,36.73,419.0,2.18,12.1,31.2,13.91,0.762,7.0,2022-01-01 02:00:00
2022-01-02,5,2022,31.95,47.19,26.46,26.35,415.0,2.18,12.65,32.58,13.85,0.758,6.9,2022-01-02 02:00:00
2022-01-03,5,2022,31.71,41.94,22.58,35.48,416.0,2.48,12.03,30.75,14.92,0.791,7.0,2022-01-03 02:00:00
2022-01-04,5,2022,28.51,40.01,26.09,33.9,433.0,2.2,12.75,31.32,14.6,0.841,7.1,2022-01-04 02:00:00
2022-01-05,5,2022,28.7,41.6,25.47,32.93,418.0,2.19,11.43,30.63,14.67,0.812,6.9,2022-01-05 02:00:00
2022-01-06,5,2022,26.24,42.89,23.31,33.8,406.0,2.23,10.55,32.03,13.2,0.738,6.9,2022-01-06 02:00:00
2022-01-07,5,2022,24.63,42.07,23.62,34.31,417.0,2.14,10.03,33.81,12.54,0.85,7.2,2022-01-07 02:00:00
2022-01-08,5,2022,22.65,43.34,20.66,36.0,424.0,2.34,11.18,31.96,14.7,0.839,7.0,2022-01-08 02:00:00
2022-01-09,5,2022,27.11,45.73,26.22,28.05,427.0,2.53,13.78,31.73,13.87,0.79,7.1,2022-01-09 02:00:00
2022-01-10,5,2022,24.02,45.98,25.86,28.16,413.0,2.13,15.3,29.86,14.35,0.802,7.0,2022-01-10 02:00:00
2022-01-11,5,2022,24.88,41.69,24.7,33.61,418.0,2.38,11.97,30.59,14.55,0.841,7.0,2022-01-11 02:00:00
2022-01-12,5,2022,26.77,46.85,22.09,31.06,413.0,2.23,12.45,32.38,13.7,0.773,7.1,2022-01-12 02:00:00
2022-01-13,5,2022,27.48,40.43,23.18,36.39,440.0,2.19,14.48,30.94,12.75,0.754,6.8,2022-01-13 02:00:00
2022-01-14,5,2022,27.24,42.05,24.88,33.07,439.0,2.19,11.34,31.56,13.89,0.784,7.2,2022-01-14 02:00:00
2022-01-15,5,2022,26.88,41.54,23.34,35.12,408.0,2.18,13.57,31.42,11.91,0.795,6.9,2022-01-15 02:00:00
2022-01-16,5,2022,28.64,42.49,22.16,35.35,429.0,2.1,12.53,29.32,13.69,0.856,7.0,2022-01-16 02:00:00
2022-01-17,5,2022,24.56,42.95,23.51,33.54,415.0,2.14,12.25,30.53,13.84,0.769,7.1,2022-01-17 02:00:00
2022-01-18,5,2022,24.83,41.08,23.37,35.55,435.0,2.19,11.52,32.19,13.2,0.866,7.1,2022-01-18 02:00:00
2022-01-19,5,2022,22.71,39.06,24.75,36.19,435.0,2.21,9.67,32.1,14.16,0.901,6.9,2022-01-19 02:00:00
2022-01-20,5,2022,30.89,41.05,24.16,34.79,431.0,2.19,12.26,32.65,12.71,0.943,7.0,2022-01-20 02:00:00
2022-01-21,5,2022,28.66,44.17,23.16,32.67,435.0,1.84,14.92,30.15,13.25,0.812,7.1,2022-01-21 02:00:00
2022-01-22,5,2022,29.17,41.95,23.75,34.3,439.0,2.04,11.61,31.42,13.91,0.83,6.9,2022-01-22 02:00:00
2022-01-23,5,2022,28.55,45.54,23.84,30.62,420.0,2.5,11.45,31.53,14.88,0.857,6.9,2022-01-23 02:00:00
2022-01-24,5,2022,26.69,41.88,24.72,33.4,426.0,2.38,14.13,31.05,13.45,0.832,7.2,2022-01-24 02:00:00
2022-01-25,5,2022,27.65,40.12,24.44,35.44,413.0,2.07,13.36,31.32,13.63,0.844,7.1,2022-01-25 02:00:00
2022-01-26,5,2022,32.78,41.77,23.43,34.8,417.0,2.3,12.67,29.79,13.42,0.823,6.9,2022-01-26 02:00:00
2022-01-27,5,2022,34.75,43.53,23.71,32.76,420.0,2.12,13.13,32.06,15.75,0.729,6.8,2022-01-27 02:00:00
2022-01-28,5,2022,32.71,43.63,24.01,32.36,430.0,2.3,12.52,31.69,14.89,0.871,6.9,2022-01-28 02:00:00
2022-01-29,5,2022,32.28,44.9,24.78,30.32,426.0,2.28,13.01,30.99,13.52,0.781,7.0,2022-01-29 02:00:00
2022-01-30,5,2022,34.3,41.27,24.15,34.58,426.0,2.44,11.96,28.53,13.68,0.777,6.9,2022-01-30 02:00:00
2022-01-31,5,2022,29.98,38.37,24.26,37.37,420.0,2.43,13.01,29.89,13.23,0.763,7.0,2022-01-31 02:00:00
2022-02-01,5,2022,26.69,41.34,23.16,35.5,425.0,2.09,13.74,30.14,13.44,0.909,7.0,2022-02-01 02:00:00
2022-02-02,5,2022,26.17,47.43,23.41,29.16,415.0,1.98,11.66,32.17,12.84,0.883,6.9,2022-02-02 02:00:00
2022-02-03,5,2022,25.98,41.36,22.63,36.01,417.0,2.41,14.13,30.44,13.72,0.77,7.0,2022-02-03 02:00:00
2022-02-04,5,2022,23.99,38.2,22.24,39.56,428.0,2.38,12.31,30.91,15.36,0.819,6.9,2022-02-04 02:00:00
2022-02-05,5,2022,21.13,42.89,25.38,31.73,410.0,1.98,11.39,30.05,14.73,0.747,7.0,2022-02-05 02:00:00
2022-02-06,5,2022,20.48,43.54,25.38,31.08,413.0,2.35,11.66,29.56,14.65,0.851,7.0,2022-02-06 02:00:00
2022-02-07,5,2022,17.93,42.83,24.92,32.25,419.0,2.28,10.75,31.27,14.71,0.833,6.9,2022-02-07 02:00:00
2022-02-08,5,2022,17.54,38.07,26.59,35.34,420.0,2.49,13.47,31.96,13.24,0.814,7.0,2022-02-08 02:00:00
2022-02-09,5,2022,16.18,39.19,23.15,37.66,429.0,2.35,13.6,30.61,14.23,0.804,6.9,2022-02-09 02:00:00
2022-02-10,5,2022,14.49,43.49,21.38,35.13,416.0,2.33,10.81,31.24,14.78,0.925,7.1,2022-02-10 02:00:00
2022-02-11,5,2022,10.63,41.71,23.18,35.11,429.0,2.27,10.43,30.98,12.82,0.813,6.8,2022-02-11 02:00:00
2022-02-12,5,2022,8.0,40.87,25.22,33.91,437.0,2.3,9.32,31.04,14.18,0.811,7.0,2022-02-12 02:00:00
2022-02-13,5,2022,11.16,39.76,25.16,35.08,430.0,2.24,10.75,32.31,12.74,0.779,6.9,2022-02-13 02:00:00
2022-02-14,5,2022,10.55,41.41,26.3,32.29,429.0,2.59,13.02,31.86,13.29,0.89,7.0,2022-02-14 02:00:00
2022-02-15,5,2022,10.09,41.5,26.36,32.14,412.0,2.32,9.85,30.92,13.39,0.812,6.9,2022-02-15 02:00:00
2022-02-16,5,2022,7.6,40.01,23.89,36.1,436.0,2.14,12.67,30.05,14.57,0.765,6.8,2022-02-16 02:00:00
2022-02-17,5,2022,6.96,42.16,24.66,33.18,411.0,2.06,11.34,32.62,12.95,0.797,6.9,2022-02-17 02:00:00
2022-02-18,5,2022,5.85,43.99,24.43,31.58,430.0,2.1,12.05,30.8,13.8,0.802,6.8,2022-02-18 02:00:00
2022-02-19,5,2022,5.0,43.17,25.77,31.06,415.0,2.03,13.08,28.52,14.68,0.877,6.9,2022-02-19 02:00:00
2022-02-20,5,2022,6.48,39.67,24.64,35.69,441.0,2.29,12.56,30.46,13.74,0.939,7.0,2022-02-20 02:00:00
2022-02-21,5,2022,5.0,41.46,24.32,34.22,424.0,2.24,12.26,31.09,13.79,0.789,7.0,2022-02-21 02:00:00
2022-02-22,5,2022,6.08,43.11,22.04,34.85,435.0,2.08,10.51,29.69,14.34,0.799,6.9,2022-02-22 02:00:00
2022-02-23,5,2022,5.74,41.11,21.3,37.59,423.0,2.25,12.1,30.56,14.25,0.827,7.0,2022-02-23 02:00:00
2022-02-24,5,2022,5.0,40.04,23.46,36.5,424.0,2.29,12.82,32.32,12.93,0.877,6.9,2022-02-24 02:00:00
2022-02-25,5,2022,5.0,40.38,26.05,33.57,433.0,2.13,13.86,30.41,13.9,0.857,6.9,2022-02-25 02:00:00
2022-02-26,5,2022,6.88,41.14,21.83,37.03,434.0,2.21,12.27,32.27,13.89,0.822,7.1,2022-02-26 02:00:00
2022-02-27,5,2022,5.0,41.03,21.69,37.28,430.0,2.25,10.31,30.65,12.3,0.935,7.1,2022-02-27 02:00:00
2022-02-28,5,2022,5.0,41.55,22.39,36.06,443.0,2.21,13.15,30.63,14.51,0.818,6.9,2022-02-28 02:00:00
2022-03-01,5,2022,7.85,44.75,24.92,30.33,421.0,2.13,12.09,29.98,13.29,0.858,7.0,2022-03-01 02:00:00
2022-03-02,5,2022,14.78,40.58,23.62,35.8,442.0,2.26,10.68,32.1,13.93,0.776,7.0,2022-03-02 02:00:00
2022-03-03,5,2022,15.6,41.88,21.29,36.83,435.0,2.14,10.72,32.04,14.5,0.856,6.9,2022-03-03 02:00:00
2022-03-04,5,2022,16.59,42.66,23.2,34.14,419.0,2.26,12.21,31.75,13.12,0.929,7.1,2022-03-04 02:00:00
2022-03-05,5,2022,20.3,42.34,27.22,30.44,445.0,2.24,11.03,31.46,13.69,0.825,6.9,2022-03-05 02:00:00
2022-03-06,5,2022,18.29,44.0,22.82,33.18,442.0,2.53,12.06,30.33,13.07,0.849,6.9,2022-03-06 02:00:00
2022-03-07,5,2022,17.38,40.78,25.39,33.83,437.0,2.11,12.15,30.58,14.9,0.928,7.0,2022-03-07 02:00:00
2022-03-08,5,2022,14.83,42.15,23.47,34.38,434.0,2.15,12.54,30.91,13.83,0.815,6.9,2022-03-08 02:00:00
2022-03-09,5,2022,18.24,44.58,21.77,33.65,419.0,1.89,9.22,31.19,13.67,0.95,6.9,2022-03-09 02:00:00
